"2209.02607","Gianluca Basso","Gianluca Basso and Todor Tsankov","Topological dynamics of kaleidoscopic groups","38 pages, 1 figure. Minor corrections. Version accepted for
  publication in Advances in Mathematics",,,,"math.DS math.LO","http://creativecommons.org/licenses/by/4.0/","  Kaleidoscopic groups are a class of permutation groups recently introduced by
Duchesne, Monod, and Wesolek. Starting with a permutation group $\Gamma$, the
kaleidoscopic construction produces another permutation group
$\mathcal{K}(\Gamma)$ which acts on a Wa\.{z}ewski dendrite (a densely
branching tree-like compact space). In this paper, we study how the topological
dynamics of $\mathcal{K}(\Gamma)$ can be expressed in terms of the one of
$\Gamma$, when the group $\Gamma$ is transitive. By proving a Ramsey theorem
for decorated rooted trees, we show that the universal minimal flow (UMF) of
$\mathcal{K}(\Gamma)$ is metrizable iff $\Gamma$ is oligomorphic and the UMF of
$\Gamma$ is metrizable. More generally, we give concrete calculations, in an
appropriate model-theoretic framework, of the UMF of $\mathcal{K}(\Gamma)$ when
the UMF of a point stabilizer $\Gamma_c$ has a comeager orbit. Our results also
give a large class of examples of non-metrizable UMFs with a comeager orbit.
These results extend previous work of Kwiatkowska and Duchesne about the full
homeomorphism groups.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:02:07 GMT""},{""version"":""v2"",""created"":""Fri, 3 Feb 2023 12:17:34 GMT""}]","2023-02-06"
"2209.02608","Ahmed Zgaren","Majid Nikougoftar Nategh, Ahmed Zgaren, Wassim Bouachir, Nizar
  Bouguila","Automatic counting of mounds on UAV images: combining instance
  segmentation and patch-level correction","8 pages; IEEE International Conference on Machine Learning and
  Applications",,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  Site preparation by mounding is a commonly used silvicultural treatment that
improves tree growth conditions by mechanically creating planting microsites
called mounds. Following site preparation, the next critical step is to count
the number of mounds, which provides forest managers with a precise estimate of
the number of seedlings required for a given plantation block. Counting the
number of mounds is generally conducted through manual field surveys by
forestry workers, which is costly and prone to errors, especially for large
areas. To address this issue, we present a novel framework exploiting advances
in Unmanned Aerial Vehicle (UAV) imaging and computer vision to accurately
estimate the number of mounds on a planting block. The proposed framework
comprises two main components. First, we exploit a visual recognition method
based on a deep learning algorithm for multiple object detection by pixel-based
segmentation. This enables a preliminary count of visible mounds, as well as
other frequently seen objects (e.g. trees, debris, accumulation of water), to
be used to characterize the planting block. Second, since visual recognition
could limited by several perturbation factors (e.g. mound erosion, occlusion),
we employ a machine learning estimation function that predicts the final number
of mounds based on the local block properties extracted in the first stage. We
evaluate the proposed framework on a new UAV dataset representing numerous
planting blocks with varying features. The proposed method outperformed manual
counting methods in terms of relative counting precision, indicating that it
has the potential to be advantageous and efficient in difficult situations.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:02:38 GMT""}]","2022-09-07"
"2209.02609","Janvi Thakkar","Devvrat Joshi, Janvi Thakkar, Siddharth Soni, Shril Mody, Rohan Patil,
  Nipun Batra","Merged-GHCIDR: Geometrical Approach to Reduce Image Data",,,,,"cs.LG","http://creativecommons.org/licenses/by/4.0/","  The computational resources required to train a model have been increasing
since the inception of deep networks. Training neural networks on massive
datasets have become a challenging and time-consuming task. So, there arises a
need to reduce the dataset without compromising the accuracy. In this paper, we
present novel variations of an earlier approach called reduction through
homogeneous clustering for reducing dataset size. The proposed methods are
based on the idea of partitioning the dataset into homogeneous clusters and
selecting images that contribute significantly to the accuracy. We propose two
variations: Geometrical Homogeneous Clustering for Image Data Reduction
(GHCIDR) and Merged-GHCIDR upon the baseline algorithm - Reduction through
Homogeneous Clustering (RHC) to achieve better accuracy and training time. The
intuition behind GHCIDR involves selecting data points by cluster weights and
geometrical distribution of the training set. Merged-GHCIDR involves merging
clusters having the same labels using complete linkage clustering. We used
three deep learning models- Fully Connected Networks (FCN), VGG1, and VGG16. We
experimented with the two variants on four datasets- MNIST, CIFAR10,
Fashion-MNIST, and Tiny-Imagenet. Merged-GHCIDR with the same percentage
reduction as RHC showed an increase of 2.8%, 8.9%, 7.6% and 3.5% accuracy on
MNIST, Fashion-MNIST, CIFAR10, and Tiny-Imagenet, respectively.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:03:15 GMT""}]","2022-09-07"
"2209.02610","William Godoy","William F Godoy","A perspective to navigate the National Laboratory environment for RSE
  career growth","2 pages, paper presented at the RSE-HPC workshop
  https://us-rse.org/rse-hpc-2022/ , part of Supercomputing 2022
  https://sc22.supercomputing.org/",,,,"cs.SE","http://creativecommons.org/licenses/by-nc-sa/4.0/","  This paper shares a perspective for the research software engineering (RSE)
community to navigate the National Laboratory landscape. The RSE role is a
recent concept that led to organizational challenges to place and evaluate
their impact, costs and benefits. The premise is that RSEs are a natural fit
into the current landscape and can use traditional career growth strategies in
science: publications, community engagements and proposals. Projects funding
RSEs can benefit from this synergy and be inclusive on traditional activities.
Still, a great deal of introspection is needed to close gaps between the
rapidly evolving RSE landscape and the well-established communication patterns
in science. This perspective is built upon interactions in industry, academia
and government in high-performance computing (HPC) environments. The goal is to
contribute to the conversation around RSE career growth and understand their
return on investment for scientific projects and sponsors.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:04:53 GMT""}]","2022-09-07"
"2209.02611","Samuel Remedios","Samuel W. Remedios, Shuo Han, Yuan Xue, Aaron Carass, Trac D. Tran,
  Dzung L. Pham, Jerry L. Prince","Deep filter bank regression for super-resolution of anisotropic MR brain
  images",,,,,"eess.IV cs.CV","http://creativecommons.org/licenses/by/4.0/","  In 2D multi-slice magnetic resonance (MR) acquisition, the through-plane
signals are typically of lower resolution than the in-plane signals. While
contemporary super-resolution (SR) methods aim to recover the underlying
high-resolution volume, the estimated high-frequency information is implicit
via end-to-end data-driven training rather than being explicitly stated and
sought. To address this, we reframe the SR problem statement in terms of
perfect reconstruction filter banks, enabling us to identify and directly
estimate the missing information. In this work, we propose a two-stage approach
to approximate the completion of a perfect reconstruction filter bank
corresponding to the anisotropic acquisition of a particular scan. In stage 1,
we estimate the missing filters using gradient descent and in stage 2, we use
deep networks to learn the mapping from coarse coefficients to detail
coefficients. In addition, the proposed formulation does not rely on external
training data, circumventing the need for domain shift correction. Under our
approach, SR performance is improved particularly in ""slice gap"" scenarios,
likely due to the constrained solution space imposed by the framework.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:05:19 GMT""}]","2022-09-07"
"2209.02612","Atanu Manna","Bikram Das, Atanu Manna","On the improvements of Hardy and Copson inequalities","17 pages (In progress)","Revista de la Real Academia de Ciencias Exactas, F\'isicas y
  Naturales. Serie A. Matem\'aticas, 117(2), Article no. 92, 2023","10.1007/s13398-023-01426-6",,"math.FA math.CA","http://creativecommons.org/licenses/by/4.0/","  In this current work, we revisit the recent improvement of the discrete
Hardy's inequality in one dimension and establish an extended improved discrete
Hardy's inequality with its optimality. We also study one-dimensional discrete
Copson's inequality (E.T. Copson, \emph{Notes on a series of positive terms},
J. London Math. Soc., 2 (1927), 9-12.), and achieve an improvement of the same
in a particular case. Further, we study some fundamental structures such as
completeness, K\""{o}the-Toeplitz duality, separability, etc. of the sequence
spaces which originated from the improved discrete Hardy and Copson
inequalities in one dimension.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:06:02 GMT""},{""version"":""v2"",""created"":""Sat, 24 Sep 2022 10:26:25 GMT""}]","2023-04-18"
"2209.02613","Maur\'icio Richartz","Thiago A. S. Cardoso, Maur\'icio Richartz","Dissipative Quantum Vortices and Superradiant Scattering","v2: 12 pages, 4 figures, matches published version","Phys. Rev. A 106, 063310 (2022)","10.1103/PhysRevA.106.063310",,"cond-mat.quant-gas gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Inspired by Analogue Gravity, superradiance has been previously investigated
in Bose-Einstein condensates (BECs). In this work, we revisit this problem by
introducing dissipation to the system. After establishing the possibility of
quantum vortices in dissipative BECs, we analyze the propagation of elementary
excitations and demonstrate the existence of superradiant modes which can be
interpreted in terms of the dissipation of ``antiparticles"". Our findings
support the possibility of superradiant scattering around dissipative quantum
vortices and paves the way for future experimental realization of the
phenomenon.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:06:47 GMT""},{""version"":""v2"",""created"":""Mon, 19 Dec 2022 17:45:33 GMT""}]","2022-12-20"
"2209.02614","Ambroise Lafont","Andr\'e, Hirschowitz, Tom Hirschowitz, Ambroise Lafont and Marco
  Maggesi","Variable binding and substitution for (nameless) dummies","Extended abstract (FoSSaCS 2022)",,,,"cs.LO","http://creativecommons.org/licenses/by/4.0/","  By abstracting over well-known properties of De Bruijn's representation with
nameless dummies, we design a new theory of syntax with variable binding and
capture-avoiding substitution. We propose it as a simpler alternative to Fiore,
Plotkin, and Turi's approach, with which we establish a strong formal link. We
also show that our theory easily incorporates simple types and equations
between terms.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:07:28 GMT""}]","2022-09-07"
"2209.02615","Erfan Soheil","Erfan Soheil","Properties of Critical Points of the Dinew-Popovici Energy Functional","17 pages",,,,"math.DG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recently, Dinew and Popovici introduced and studied an energy functional $F$
acting on the metrics in the Aeppli cohomology class of a Hermitian-symplectic
metric and showed that in dimension 3 its critical points (if any) are
K\""ahler. In this article we further investigate the critical points of this
functional in higher dimensions and under holomorphic deformations. We first
prove that being a critical point for $F$ is a closed property under
holomorphic deformations. We then show that the existence of a K\""ahler metric
$\omega_k$ in the Aeppli cohomology class is an open property under holomorphic
deformations. Furthermore, we consider the case when the $(2,\,0)$-torsion form
$\rho_{\omega} ^{2,\,0}$ of $\omega$ is $\partial$-exact and prove that this
property is closed under holomorphic deformations. Finally, we give an explicit
formula for the differential of $F$ when the $(2,\,0)$-torsion form
$\rho_{\omega} ^{2,\,0}$ is $\partial$-exact.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:08:29 GMT""}]","2022-09-07"
"2209.02616","Dennis Bodewits","D. Bodewits, B. P. Bonev, M. A. Cordiner, G. L. Villanueva","Radiative processes as diagnostics of cometary atmospheres","Review for Comets III book",,,,"astro-ph.EP","http://creativecommons.org/licenses/by-nc-sa/4.0/","  In this chapter, we provide a review of radiative processes in cometary
atmospheres spanning a broad range of wavelengths, from radio to X-rays. We
focus on spectral modeling, observational opportunities, and anticipated
challenges in the interpretation of new observations, based on our current
understanding of the atomic and molecular processes occurring in the
atmospheres of small, icy bodies. Close to the surface, comets possess a
thermalized atmosphere that traces the irregular shape of the nucleus. Gravity
is too low to retain the gas, which flows out to form a large, collisionless
exosphere (coma) that interacts with the heliospheric radiation environment. As
such, cometary comae represent conditions that are familiar in the context of
planetary atmosphere studies. However, the outer comae are tenuous, with
densities lower than those found in vacuum chambers on Earth. Comets,
therefore, provide us with unique natural laboratories that can be understood
using state-of-the-art theoretical treatments of the relevant microphysical
processes. Radiative processes offer direct diagnostics of the local physical
conditions, as well as the macroscopic coma properties.These can be used to
improve our understanding of comets and other astrophysical environments such
as icy moons and the interstellar medium.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:14:47 GMT""}]","2022-09-07"
"2209.02617","Abbasali Koochakzadeh","Abbasali Koochakzadeh and Yasin Yaz{\i}c{\i}o\u{g}lu","Priority Based Synchronization for Faster Learning in Games","Accepted to the IEEE Conference on Decision and Control (CDC) 2022",,,,"eess.SY cs.SY","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Learning in games has been widely used to solve many cooperative multi-agent
problems such as coverage control, consensus, self-reconfiguration or
vehicle-target assignment. One standard approach in this domain is to formulate
the problem as a potential game and to use an algorithm such as log-linear
learning to achieve the stochastic stability of globally optimal
configurations. Standard versions of such learning algorithms are asynchronous,
i.e., only one agent updates its action at each round of the learning process.
To enable faster learning, we propose a synchronization strategy based on
decentralized random prioritization of agents, which allows multiple agents to
change their actions simultaneously when they do not affect each other's
utility or feasible actions. We show that the proposed approach can be
integrated into any standard asynchronous learning algorithm to improve the
convergence speed while maintaining the limiting behavior (e.g., stochastically
stable configurations). We support our theoretical results with simulations in
a coverage control scenario.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:15:53 GMT""}]","2022-09-07"
"2209.02618","Romain Fleury","Aleksi Bossart and Romain Fleury","Extreme Spatial Dispersion in Nonlocally-Resonant Elastic Metamaterials",,,"10.1103/PhysRevLett.130.207201",,"physics.app-ph","http://creativecommons.org/licenses/by/4.0/","  To date, the vast majority of architected materials have leveraged two
physical principles to control wave behavior, namely Bragg interference and
local resonances. Here, we describe a third path: structures that accommodate a
finite number of delocalized zero-energy modes, leading to anomalous dispersion
cones that nucleate from extreme spatial dispersion at 0 Hz. We explain how to
design such zero-energy modes in the context of elasticity and show that many
of the landmark wave properties of metamaterials can also be induced at an
extremely subwavelength scale by the associated anomalous cones, without
suffering from the same bandwidth limitations. We then validate our theory
through a combination of simulations and experiments. Finally, we present an
inverse design method to produce anomalous cones at desired locations in
momentum space.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:18:24 GMT""},{""version"":""v2"",""created"":""Wed, 5 Oct 2022 09:42:14 GMT""},{""version"":""v3"",""created"":""Thu, 2 Mar 2023 16:34:36 GMT""}]","2023-05-31"
"2209.02619","Wojciech Broniowski","Vanamali Shastry, Wojciech Broniowski, Enrique Ruiz Arriola","Generalized quasi, Ioffe-time, and pseudo quark distributions of the
  pion in the Nambu--Jona-Lasinio model","extended discussion and a reference added, 23 pages, 12 figures",,"10.1103/PhysRevD.106.114035",,"hep-ph hep-lat","http://creativecommons.org/licenses/by/4.0/","  We analyze the generalized quasi, Ioffe-time, and pseudo distributions of the
valence quarks in the pion at the quark model scale. We use the framework of
the Nambu-Jona-Lasinio model and investigate the basic question of how fast the
pion has to move to effectively reach the infinite momentum limit, where the
approach can provide the information on the generalized parton distribution
functions. We consider both the vector distributions and the transversity
distributions, related to the spin densities. With the developed analytic
expressions, we conclude that to effectively approach the infinite momentum
limit, one roughly needs the pion momenta of the order of $\sim 3$GeV. We also
explore polynomiality of the quasi distributions and study the generalized
quasi form factors. The issue of separability of the transverse and
longitudinal dynamics in the model is studied with the help of the generalized
Ioffe-time distributions, with the conclusion that the breaking is not
substantial, unless the momentum transfer $t$ is large. We also provide an
estimate of the range of the Ioffe-time values needed to obtain the generalized
parton distributions with a reasonable accuracy. Our model results, which are
analytic or semi-analytic, provide a valuable insight into the theoretical
formalism and illustrate the intricate features of the investigated
distributions.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2022 16:18:30 GMT""},{""version"":""v2"",""created"":""Tue, 22 Nov 2022 20:17:08 GMT""}]","2023-01-11"
