"2204.08042","Ankit Gangwal","Ankit Gangwal, Shubham Singh, Riccardo Spolaor, Abhijeet Srivastava","BLEWhisperer: Exploiting BLE Advertisements for Data Exfiltration","20 pages, 8 figures, 1 table","27th European Symposium on Research in Computer Security (ESORICS
  '22), Copenhagen, Denmark, September 26-30, 2022",,,"cs.CR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Bluetooth technology has enabled short-range wireless communication for
billions of devices. Bluetooth Low-Energy (BLE) variant aims at improving power
consumption on battery-constrained devices. BLE-enabled devices broadcast
information (e.g., as beacons) to nearby devices via advertisements.
Unfortunately, such functionality can become a double-edged sword at the hands
of attackers. In this paper, we primarily show how an attacker can exploit BLE
advertisements to exfiltrate information from BLE-enable devices. In
particular, our attack establishes a communication medium between two devices
without requiring any prior authentication or pairing. We develop a
proof-of-concept attack framework on the Android ecosystem and assess its
performance via a thorough set of experiments. Our results indicate that such
an exfiltration attack is indeed possible though with a limited data rate.
Nevertheless, we also demonstrate potential use cases and enhancements to our
attack that can further its severeness. Finally, we discuss possible
countermeasures to prevent such an attack.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:06:47 GMT""},{""version"":""v2"",""created"":""Sat, 23 Jul 2022 18:39:57 GMT""}]","2022-07-26"
"2204.08043","Amin Ranem","Amin Ranem, Camila Gonz\'alez, Anirban Mukhopadhyay","Continual Hippocampus Segmentation with Transformers",,,,,"eess.IV cs.CV","http://creativecommons.org/licenses/by/4.0/","  In clinical settings, where acquisition conditions and patient populations
change over time, continual learning is key for ensuring the safe use of deep
neural networks. Yet most existing work focuses on convolutional architectures
and image classification. Instead, radiologists prefer to work with
segmentation models that outline specific regions-of-interest, for which
Transformer-based architectures are gaining traction. The self-attention
mechanism of Transformers could potentially mitigate catastrophic forgetting,
opening the way for more robust medical image segmentation. In this work, we
explore how recently-proposed Transformer mechanisms for semantic segmentation
behave in sequential learning scenarios, and analyse how best to adapt
continual learning strategies for this setting. Our evaluation on hippocampus
segmentation shows that Transformer mechanisms mitigate catastrophic forgetting
for medical image segmentation compared to purely convolutional architectures,
and demonstrates that regularising ViT modules should be done with caution.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:13:04 GMT""}]","2022-04-19"
"2204.08044","Divyarthi Mohan","Avi Cohen, Michal Feldman, Divyarthi Mohan, Inbal Talgam-Cohen","Interdependent Public Projects",,,,,"cs.GT","http://creativecommons.org/licenses/by/4.0/","  In the interdependent values (IDV) model introduced by Milgrom and Weber
[1982], agents have private signals that capture their information about
different social alternatives, and the valuation of every agent is a function
of all agent signals. While interdependence has been mainly studied for
auctions, it is extremely relevant for a large variety of social choice
settings, including the canonical setting of public projects. The IDV model is
very challenging relative to standard independent private values, and welfare
guarantees have been achieved through two alternative conditions known as {\em
single-crossing} and {\em submodularity over signals (SOS)}. In either case,
the existing theory falls short of solving the public projects setting.
  Our contribution is twofold: (i) We give a workable characterization of
truthfulness for IDV public projects for the largest class of valuations for
which such a characterization exists, and term this class \emph{decomposable
valuations}; (ii) We provide possibility and impossibility results for welfare
approximation in public projects with SOS valuations. Our main impossibility
result is that, in contrast to auctions, no universally truthful mechanism
performs better for public projects with SOS valuations than choosing a project
at random. Our main positive result applies to {\em excludable} public projects
with SOS, for which we establish a constant factor approximation similar to
auctions. Our results suggest that exclusion may be a key tool for achieving
welfare guarantees in the IDV model.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:16:56 GMT""},{""version"":""v2"",""created"":""Tue, 5 Jul 2022 12:48:21 GMT""}]","2022-07-06"
"2204.08045","Erik Paemurru","Erik Paemurru","Counting divisorial contractions with centre a $cA_n$-singularity","19 pages, to appear in Publications of the Research Institute for
  Mathematical Sciences, Kyoto University. Small changes: strengthened
  Corollary 5.6 (previous Corollary 3.11) and moved it to a separate section,
  moved part of the introduction to a separate section",,,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  First, we simplify the existing classification due to Kawakita and Yamamoto
of 3-dimensional divisorial contractions with centre a $cA_n$-singularity, also
called compound $A_n$ singularity. Next, we describe the global algebraic
divisorial contractions corresponding to a given local analytic equivalence
class of divisorial contractions with centre a point. Finally, we consider
divisorial contractions of discrepancy at least 2 to a fixed variety with
centre a $cA_n$-singularity. We show that if there exists one such divisorial
contraction, then there exist uncountably many such divisorial contractions.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:26:56 GMT""},{""version"":""v2"",""created"":""Thu, 16 Mar 2023 17:44:46 GMT""}]","2023-03-17"
"2204.08046","Ivan Sekulic","Ivan Sekuli\'c, Mohammad Aliannejadi, Fabio Crestani","Evaluating Mixed-initiative Conversational Search Systems via User
  Simulation",,,"10.1145/3488560.3498440",,"cs.CL cs.IR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Clarifying the underlying user information need by asking clarifying
questions is an important feature of modern conversational search system.
However, evaluation of such systems through answering prompted clarifying
questions requires significant human effort, which can be time-consuming and
expensive. In this paper, we propose a conversational User Simulator, called
USi, for automatic evaluation of such conversational search systems. Given a
description of an information need, USi is capable of automatically answering
clarifying questions about the topic throughout the search session. Through a
set of experiments, including automated natural language generation metrics and
crowdsourcing studies, we show that responses generated by USi are both inline
with the underlying information need and comparable to human-generated answers.
Moreover, we make the first steps towards multi-turn interactions, where
conversational search systems asks multiple questions to the (simulated) user
with a goal of clarifying the user need. To this end, we expand on currently
available datasets for studying clarifying questions, i.e., Qulac and ClariQ,
by performing a crowdsourcing-based multi-turn data acquisition. We show that
our generative, GPT2-based model, is capable of providing accurate and natural
answers to unseen clarifying questions in the single-turn setting and discuss
capabilities of our model in the multi-turn setting. We provide the code, data,
and the pre-trained model to be used for further research on the topic.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:27:33 GMT""},{""version"":""v2"",""created"":""Wed, 20 Apr 2022 09:33:46 GMT""}]","2022-04-21"
"2204.08047","Angelo Russomanno","Angelo Russomanno, Michele Fava, and Rosario Fazio","Weak ergodicity breaking in Josephson-junction arrays","19 pages, 14 figures","Physical Review B 106, 035123 (2022)","10.1103/PhysRevB.106.035123",,"cond-mat.stat-mech cond-mat.supr-con quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the quantum dynamics of Josephson junction arrays. We find isolated
groups of low-entanglement eigenstates, that persist even when the Josephson
interaction is strong enough to destroy the organization of the spectrum in
multiplets, and a perturbative description is no longer possible. These
eigenstates provide a weak ergodicity breaking, and are reminiscent of the
quantum scars. Due to the presence of these eigenstates, initializing with a
charge-density-wave state, the system does not thermalize and the
charge-density-wave order persists for long times. Considering global
ergodicity probes, we find that the system tends towards more ergodicity for
increasing system size: The parameter range where the bulk of the eigenstates
look nonergodic shrinks for increasing system size. We study two geometries, a
one-dimensional chain and a two-leg ladder. In the latter case, adding a
magnetic flux makes the system more ergodic.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:28:56 GMT""},{""version"":""v2"",""created"":""Thu, 21 Jul 2022 12:35:02 GMT""}]","2022-07-22"
"2204.08048","Marcus Khuri","Marcus Khuri, Martin Reiris, Gilbert Weinstein, Sumio Yamada","Gravitational Solitons and Complete Ricci Flat Riemannian Manifolds of
  Infinite Topological Type","14 pages, 7 figures, Theorem 2 has been improved",,,,"math.DG gr-qc hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present several new space-periodic solutions of the static vacuum Einstein
equations in higher dimensions, both with and without black holes, having
Kasner asymptotics. These latter solutions are referred to as gravitational
solitons. Further partially compactified solutions are also obtained by taking
appropriate quotients, and the topologies are computed explicitly in terms of
connected sums of products of spheres. In addition, it is shown that there is a
correspondence, via Wick rotation, between the spacelike slices of the solitons
and black hole solutions in one dimension less. As a corollary, the solitons
give rise to complete Ricci flat Riemannian manifolds of infinite topological
type and generic holonomy, in dimensions 4 and higher.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:30:54 GMT""},{""version"":""v2"",""created"":""Fri, 22 Apr 2022 01:54:28 GMT""}]","2022-04-25"
"2204.08049","Anthony Gruber","Anthony Gruber, Max Gunzburger, Lili Ju, Zhu Wang","Energetically Consistent Model Reduction for Metriplectic Systems",,,"10.1016/j.cma.2022.115709",,"math.NA cs.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The metriplectic formalism is useful for describing complete dynamical
systems which conserve energy and produce entropy. This creates challenges for
model reduction, as the elimination of high-frequency information will
generally not preserve the metriplectic structure which governs long-term
stability of the system. Based on proper orthogonal decomposition, a provably
convergent metriplectic reduced-order model is formulated which is guaranteed
to maintain the algebraic structure necessary for energy conservation and
entropy formation. Numerical results on benchmark problems show that the
proposed method is remarkably stable, leading to improved accuracy over long
time scales at a moderate increase in cost over naive methods.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:43:00 GMT""},{""version"":""v2"",""created"":""Sun, 13 Nov 2022 02:07:41 GMT""}]","2022-12-28"
"2204.08050","Meng Wang","Mengwu Huo, Zengjia Liu, Hualei Sun, Lisi Li, Hui Lui, Chaoxin Huang,
  Feixiang Liang, Bing Shen, and Meng Wang","Synthesis and Properties of La$_{1-x}$Sr$_x$NiO$_3$ and
  La$_{1-x}$Sr$_x$NiO$_2$","9 pages, 4 figures","Chin. Phys. B 31, 107401 (2022)","10.1088/1674-1056/ac7a1a",,"cond-mat.supr-con","http://creativecommons.org/licenses/by/4.0/","  Superconductivity has been realized in films of La$_{1-x}$Sr$_x$NiO$_2$. Here
we report synthesis and characterization of polycrystalline samples of
La$_{1-x}$Sr$_x$NiO$_3$ and La$_{1-x}$Sr$_x$NiO$_2$ ($0\le x\le 0.2$).
Magnetization and resistivity measurements reveal that La$_{1-x}$Sr$_x$NiO$_3$
are paramagnetic metals and La$_{1-x}$Sr$_x$NiO$_2$ exhibit insulating
behavior. Superconductivity is not detected in bulk samples of
La$_{1-x}$Sr$_x$NiO$_2$. The absence of superconductivity in bulk
La$_{1-x}$Sr$_x$NiO$_2$ may be due to the generation of hydroxide during
reduction or a small amount of nickel impurities. The effect of interface in
films of La$_{1-x}$Sr$_x$NiO$_2$ may also play a role for superconductivity.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:47:53 GMT""}]","2022-11-21"
"2204.08051","Francesco Di Plinio","Francesco Di Plinio and Anastasios Fragkos","The weak-type Carleson theorem via wave packet estimates","38 pages, submitted for publication",,,,"math.CA math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove that the weak-$L^{p}$ norms, and in fact the sparse $(p,1)$-norms,
of the Carleson maximal partial Fourier sum operator are $\lesssim (p-1)^{-1}$
as $p\to 1^+$. This is an improvement on the Carleson-Hunt theorem, where the
same upper bound on the growth order is obtained for the restricted weak-$L^p$
type norm, and which was the strongest quantitative bound prior to our result.
Furthermore, our sparse $(p,1)$-norms bound imply new and stronger results at
the endpoint $p=1$. In particular, we obtain that the Fourier series of
functions from the weighted Arias de Reyna space $ QA_{\infty}(w) $, which
contains the weighted Antonov space $L\log L\log\log\log L(\mathbb T; w)$,
converge almost everywhere whenever $w\in A_1$. This is an extension of the
results of Antonov and Arias De Reyna, where $w$ must be Lebesgue measure.
  The backbone of our treatment is a new, sharply quantified near-$L^1$
Carleson embedding theorem for the modulation-invariant wave packet transform.
The proof of the Carleson embedding relies on a newly developed smooth
multi-frequency decomposition which, near the endpoint $p=1$, outperforms the
abstract Hilbert space approach of past works, including the seminal one by
Nazarov, Oberlin and Thiele. As a further example of application, we obtain a
quantified version of the family of sparse bounds for the bilinear Hilbert
transforms due to Culiuc, Ou and the first author.
","[{""version"":""v1"",""created"":""Sun, 17 Apr 2022 16:57:49 GMT""}]","2022-04-19"
