"2203.04171","Xiao-Ze Tan","Xiao-Ze Tan, Tianhong Wang, Yue Jiang, Qiang Li, Lei Huo, and Guo-Li
  Wang","Strong decays of excited $ 2^+ $ charmed mesons","Typos corrected, references added. The revised version is published
  in Phys. Rev. D",,"10.1103/PhysRevD.105.094019",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The new charmed resonance $ D_2^*(3000) $ was observed by the LHCb
Collaboration in $ B $ decays. In this paper, by assigning it as four possible
excited states of the $ 2^+ $ family, we use the instantaneous Bethe-Salpeter
method to calculate their Okubo-Zweig-Iizuka-allowed two-body strong decays.
The results of $ 1^3F_2 $ and $ 3^3P_2 $ states deviate from the present
experimental observation while $ 2^3P_2 $ and $ 2^3F_2 $ are in the error
range. Our study also reveals that the widths of these states depend strongly
on the masses. Due to the large uncertainties and different mass input,
variable models get inconsistent conclusions at the moment. The analysis in
this work can provide essential assistance for future measurements and
investigations.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:02:03 GMT""},{""version"":""v2"",""created"":""Tue, 7 Jun 2022 05:32:51 GMT""}]","2022-06-08"
"2203.04172","Wenliang Liu","Ningyuan Zhang, Wenliang Liu, Calin Belta","Distributed Control using Reinforcement Learning with
  Temporal-Logic-Based Reward Shaping","12 pages, 4 figures, accepted by L4DC 2022",,,,"cs.AI cs.SY eess.SY","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a computational framework for synthesis of distributed control
strategies for a heterogeneous team of robots in a partially observable
environment. The goal is to cooperatively satisfy specifications given as
Truncated Linear Temporal Logic (TLTL) formulas. Our approach formulates the
synthesis problem as a stochastic game and employs a policy graph method to
find a control strategy with memory for each agent. We construct the stochastic
game on the product between the team transition system and a finite state
automaton (FSA) that tracks the satisfaction of the TLTL formula. We use the
quantitative semantics of TLTL as the reward of the game, and further reshape
it using the FSA to guide and accelerate the learning process. Simulation
results demonstrate the efficacy of the proposed solution under demanding task
specifications and the effectiveness of reward shaping in significantly
accelerating the speed of learning.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:03:35 GMT""},{""version"":""v2"",""created"":""Wed, 6 Apr 2022 15:44:47 GMT""}]","2022-04-07"
"2203.04173","Zafar Rustamkulov","Zafar Rustamkulov, David Sing, Rongrong Liu, and Ashley Wang","Analysis of a JWST NIRSpec Lab Time Series: Characterizing Systematics,
  Recovering Exoplanet Transit Spectroscopy, and Constraining a Noise Floor",,,"10.3847/2041-8213/ac5b6f",,"astro-ph.EP astro-ph.IM","http://creativecommons.org/licenses/by/4.0/","  The James Webb Space Telescope's NIRSpec instrument will unveil the nature of
exoplanet atmospheres across the wealth of planet types, from temperate
terrestrial worlds to ultrahot Jupiters. In particular, the 0.6-5.3 micron
PRISM mode is especially well-suited for efficient spectroscopic exoplanet
observations spanning a number of important spectral features. We analyze a
lab-measured NIRSpec PRISM mode Bright Object Time Series (BOTS) observation
from the perspective of a JWST user to understand the instrument performance
and detector properties. We create two realistic transiting exoplanet time
series observations by performing injection-recovery tests on the lab-measured
data to quantify the effects of real instrument jitter, drift, intrapixel
sensitivity variations, and 1/$f$ noise on measured transmission spectra. By
fitting the time series systematics simultaneously with the injected transit,
we can obtain more realistic transit depth uncertainties that take into account
noise sources that are currently not modeled by traditional exposure time
calculators. We find that sources of systematic noise related to intrapixel
sensitivity variations and PSF motions are apparent in the data at the level of
a few hundred ppm, but can be effectively detrended using a low-order
polynomial with detector position. We recover the injected spectral features of
GJ 436 b and TRAPPIST-1 d, and place a 3-sigma upper limit on the detector
noise floor of 14 ppm. We find that the noise floor is consistent with <10 ppm
at the 1.7-sigma level, which bodes well for future observations of challenging
targets with faint atmospheric signatures.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:04:20 GMT""}]","2022-03-30"
"2203.04174","Kevin Pardede","Kevin Pardede, Federico Rizzo, Matteo Biagetti, Emanuele Castorina,
  Emiliano Sefusatti, Pierluigi Monaco","Bispectrum-window convolution via Hankel transform","18+10 pages, 10 figures, 2 tables",,,,"astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a method to perform the exact convolution of the model prediction
for bispectrum multipoles in redshift space with the survey window function. We
extend a widely applied method for the power spectrum convolution to the
bispectrum, taking advantage of a 2D-FFTlog algorithm. As a preliminary test of
its accuracy, we consider the toy model of a spherical window function in real
space. This setup provides an analytical evaluation of the 3-point function of
the window, and therefore it allows to isolate and quantify possible systematic
errors of the method. We find that our implementation of the convolution in
terms of a mixing matrix shows differences at the percent level in comparison
to the measurements from a very large set of mock halo catalogs. It is also
able to recover unbiased constraints on halo bias parameters in a likelihood
analysis of a set of numerical simulations with a total volume of $100\, h^{-3}
\, {\rm Gpc}^3$. For the level of accuracy required by these tests, the
multiplication with the mixing matrix is performed in the time of one second or
less.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:04:50 GMT""}]","2022-03-09"
"2203.04175","Shubo Wang Dr.","Jie Peng, Shiqi Jia, Chengzhi Zhang, Shubo Wang","Optical force and torque on small particles induced by polarization
  singularities","9 pages, 5 figures","Optics Express 30, 16489 (2022)","10.1364/OE.458060",,"physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Optical forces in the near fields have important applications in on-chip
optical manipulations of small particles and molecules. Here, we report a study
of optical force and torque on small particles induced by the optical
polarization singularities of a gold cylinder. We show that the scattering of
the cylinder generates both electric and magnetic C lines (i.e., lines of
polarization singularities) in the near fields, and the C lines can induce
complex force and torque on a dielectric/magnetic particle. The force and
torque manifest dramatic spatial variations with interesting symmetry
properties, providing rich degrees of freedom for near-field optical
manipulations. The study, for the first time to our knowledge, uncovers the
effect of optical polarization singularities on light-induced force and torque
on small particles. The results contribute to the understanding of chiral
light-matter interactions and can find applications in on-chip optical
manipulations and optical sensing.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:05:41 GMT""}]","2022-07-19"
"2203.04176","Michael Deistler","Manuel Gl\""ockler, Michael Deistler, Jakob H. Macke","Variational methods for simulation-based inference",,,,,"stat.ML cs.LG","http://creativecommons.org/licenses/by-nc-sa/4.0/","  We present Sequential Neural Variational Inference (SNVI), an approach to
perform Bayesian inference in models with intractable likelihoods. SNVI
combines likelihood-estimation (or likelihood-ratio-estimation) with
variational inference to achieve a scalable simulation-based inference
approach. SNVI maintains the flexibility of likelihood(-ratio) estimation to
allow arbitrary proposals for simulations, while simultaneously providing a
functional estimate of the posterior distribution without requiring MCMC
sampling. We present several variants of SNVI and demonstrate that they are
substantially more computationally efficient than previous algorithms, without
loss of accuracy on benchmark tasks. We apply SNVI to a neuroscience model of
the pyloric network in the crab and demonstrate that it can infer the posterior
distribution with one order of magnitude fewer simulations than previously
reported. SNVI vastly reduces the computational cost of simulation-based
inference while maintaining accuracy and flexibility, making it possible to
tackle problems that were previously inaccessible.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:06:37 GMT""},{""version"":""v2"",""created"":""Tue, 15 Mar 2022 14:25:30 GMT""},{""version"":""v3"",""created"":""Wed, 19 Oct 2022 10:13:25 GMT""}]","2022-10-20"
"2203.04177","Vishnu Sharma","Vishnu Dutt Sharma, Jingxi Chen, and Pratap Tokekar","ProxMaP: Proximal Occupancy Map Prediction for Efficient Indoor Robot
  Navigation",,,,,"cs.RO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In a typical path planning pipeline for a ground robot, we build a map (e.g.,
an occupancy grid) of the environment as the robot moves around. While
navigating indoors, a ground robot's knowledge about the environment may be
limited due to occlusions. Therefore, the map will have many as-yet-unknown
regions that may need to be avoided by a conservative planner. Instead, if a
robot is able to correctly predict what its surroundings and occluded regions
look like, the robot may be more efficient in navigation. In this work, we
focus on predicting occupancy within the reachable distance of the robot to
enable faster navigation and present a self-supervised proximity occupancy map
prediction method, named ProxMaP. We show that ProxMaP generalizes well across
realistic and real domains, and improves the robot navigation efficiency in
simulation by 12.40% against the traditional navigation method. We share our
findings on our project webpage (see http://raaslab.org/projects/ProxMaP/ ).
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:07:30 GMT""},{""version"":""v2"",""created"":""Wed, 10 May 2023 02:03:08 GMT""}]","2023-05-11"
"2203.04178","Haitao Tu","Hai-Tao Tu, Kai-Yu Liao, Zuan-Xian Zhang, Xiao-Hong Liu, Shun-Yuan
  Zheng, Shu-Zhe Yang, Xin-Ding Zhang, Hui Yan, Shi-Liang Zhu","High efficiency coherent microwave-to-optics conversion via off-resonant
  scattering","Nature Photonics(2022)","Nature Photonics. 16, 291-296 (2022)","10.1038/s41566-022-00959-3",,"quant-ph physics.atom-ph physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Quantum transducers that can convert quantum signals from the microwave to
the optical domain are a crucial optical interface for quantum information
technology. Coherent microwave-to-optics conversions have been realized with
various physical platforms, but all of them are limited to low efficiencies of
less than 50\%, the threshold of the no-cloning quantum regime. Here we report
a coherent microwave-to-optics transduction using Rydberg atoms and
off-resonant scattering technique with an efficiency of $82\pm 2\%$ and a
bandwidth of about 1 MHz. The high conversion efficiency is maintained for
microwave photons range from thousands to about 50, suggesting that our
transduction is readily applicable to the single-photon level. Without
requiring cavities or aggressive cooling to quantum ground states, our results
would push atomic transducers closer to practical applications in quantum
technologies.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:09:12 GMT""}]","2022-04-04"
"2203.04179","Simon Hanisch","Simon Hanisch and Evelyn Muschter and Admantini Hatzipanayioti and
  Shu-Chen Li and Thorsten Strufe","Understanding Person Identification through Gait",,,,,"cs.CR cs.CV","http://creativecommons.org/licenses/by-sa/4.0/","  Gait recognition is the process of identifying humans from their bipedal
locomotion such as walking or running. As such, gait data is privacy sensitive
information and should be anonymized where possible. With the rise of higher
quality gait recording techniques, such as depth cameras or motion capture
suits, an increasing amount of detailed gait data is captured and processed.
The introduction and rise of the Metaverse is an example of a potentially
popular application scenario in which the gait of users is transferred onto
digital avatars. As a first step towards developing effective anonymization
techniques for high-quality gait data, we study different aspects of movement
data to quantify their contribution to gait recognition. We first extract
categories of features from the literature on human gait perception and then
design experiments for each category to assess how much the information they
contain contributes to recognition success. We evaluated the utility of gait
perturbation by means of naturalness ratings in a user study. Our results show
that gait anonymization will be challenging, as the data is highly redundant
and inter-dependent.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:09:54 GMT""},{""version"":""v2"",""created"":""Wed, 9 Mar 2022 08:03:36 GMT""},{""version"":""v3"",""created"":""Wed, 22 Jun 2022 14:29:01 GMT""},{""version"":""v4"",""created"":""Tue, 18 Oct 2022 13:57:06 GMT""}]","2022-10-19"
"2203.04180","Charles Millard","Charles Millard, Mark Chiew, Jared Tanner, Aaron T. Hess and Boris
  Mailhe","Tuning-free multi-coil compressed sensing MRI with Parallel Variable
  Density Approximate Message Passing (P-VDAMP)","10 pages, 9 figures, submitted to IEEE TMI on 26th April 2022",,,,"math.NA cs.CV cs.NA eess.IV","http://creativecommons.org/licenses/by/4.0/","  Magnetic Resonance Imaging (MRI) has excellent soft tissue contrast but is
hindered by an inherently slow data acquisition process. Compressed sensing,
which reconstructs sparse signals from incoherently sampled data, has been
widely applied to accelerate MRI acquisitions. Compressed sensing MRI requires
one or more model parameters to be tuned, which is usually done by hand, giving
sub-optimal tuning in general. To address this issue, we build on previous work
by the authors on the single-coil Variable Density Approximate Message Passing
(VDAMP) algorithm, extending the framework to multiple receiver coils to
propose the Parallel VDAMP (P-VDAMP) algorithm. For Bernoulli random variable
density sampling, P-VDAMP obeys a ""state evolution"", where the intermediate
per-iteration image estimate is distributed according to the ground truth
corrupted by a zero-mean Gaussian vector with approximately known covariance.
To our knowledge, P-VDAMP is the first algorithm for multi-coil MRI data that
obeys a state evolution with accurately tracked parameters. We leverage state
evolution to automatically tune sparse parameters on-the-fly with Stein's
Unbiased Risk Estimate (SURE). P-VDAMP is evaluated on brain, knee and
angiogram datasets and compared with four variants of the Fast Iterative
Shrinkage-Thresholding algorithm (FISTA), including two tuning-free variants
from the literature. The proposed method is found to have a similar
reconstruction quality and time to convergence as FISTA with an optimally tuned
sparse weighting and offers substantial robustness and reconstruction quality
improvements over competing tuning-free methods.
","[{""version"":""v1"",""created"":""Tue, 8 Mar 2022 16:11:41 GMT""},{""version"":""v2"",""created"":""Tue, 26 Apr 2022 16:31:42 GMT""},{""version"":""v3"",""created"":""Thu, 28 Apr 2022 08:42:20 GMT""}]","2022-04-29"
