"2210.00008","Yash Jakhotiya","Yash Jakhotiya, Heramb Patil, Jugal Rawlani, Dr. Sunil B. Mane","Adversarial Attacks on Transformers-Based Malware Detectors","Accepted to the 2022 NeurIPS ML Safety Workshop. Code available at
  https://github.com/yashjakhotiya/Adversarial-Attacks-On-Transformers",,,,"cs.CR cs.AI cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Signature-based malware detectors have proven to be insufficient as even a
small change in malignant executable code can bypass these signature-based
detectors. Many machine learning-based models have been proposed to efficiently
detect a wide variety of malware. Many of these models are found to be
susceptible to adversarial attacks - attacks that work by generating
intentionally designed inputs that can force these models to misclassify. Our
work aims to explore vulnerabilities in the current state of the art malware
detectors to adversarial attacks. We train a Transformers-based malware
detector, carry out adversarial attacks resulting in a misclassification rate
of 23.9% and propose defenses that reduce this misclassification rate to half.
An implementation of our work can be found at
https://github.com/yashjakhotiya/Adversarial-Attacks-On-Transformers.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 22:23:03 GMT""},{""version"":""v2"",""created"":""Sat, 5 Nov 2022 17:27:59 GMT""}]","2022-11-08"
"2210.00305","Ningyu Zhang","Xin Xie, Zhoubo Li, Xiaohan Wang, Yuqi Zhu, Ningyu Zhang, Jintian
  Zhang, Siyuan Cheng, Bozhong Tian, Shumin Deng, Feiyu Xiong, Huajun Chen","LambdaKG: A Library for Pre-trained Language Model-Based Knowledge Graph
  Embeddings","Work in progress and the project website is
  https://zjunlp.github.io/project/promptkg/",,,,"cs.CL cs.AI cs.DB cs.IR cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Knowledge Graphs (KGs) often have two characteristics: heterogeneous graph
structure and text-rich entity/relation information. Text-based KG embeddings
can represent entities by encoding descriptions with pre-trained language
models, but no open-sourced library is specifically designed for KGs with PLMs
at present. In this paper, we present LambdaKG, a library for KGE that equips
with many pre-trained language models (e.g., BERT, BART, T5, GPT-3), and
supports various tasks (e.g., knowledge graph completion, question answering,
recommendation, and knowledge probing). LambdaKG is publicly open-sourced at
https://github.com/zjunlp/PromptKG/tree/main/lambdaKG, with a demo video at
http://deepke.zjukg.cn/lambdakg.mp4 and long-term maintenance.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:01:53 GMT""},{""version"":""v2"",""created"":""Tue, 7 Mar 2023 14:35:33 GMT""}]","2023-03-08"
"2210.00306","Wei-Ting Wang","Wei-Ting Wang, Xiao-Gang He, Hsien-Chung Kao, and Ching-Ray Chang","Quantum walk in (1+1)-dimensional spacetime for Majorana dynamics with
  high order approximation in NISQ","16 pages, 7 figures",,,,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this study, we show that quantum walk can describe a Majorana fermion when
the coin operator constrained by Lorentz covariance and the initial state
satisfies the Majorana condition. The time evolution of a Majorana fermion is
demonstrated with the numerical simulations and experimentally runs on a real
quantum device provided by IBM Quantum System. To reduce errors due to
approximation, we proposed a new efficient way to achieve second order accuracy
in the near-term quantum computer without increase the complexity of quantum
gate circuitry compared with the first order approximation. We show that rest
Majorana fermion (expectation value of momentum is zero) can be well defined
and its behavior depends more sensitively on the accuracy of the approximation
than a Dirac particle due to the stringent constraints of Majorana condition.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:02:00 GMT""}]","2022-10-04"
"2210.00307","Zhou Wei","Zhou Wei, Michel Th\'era and Jen-Chih Yao","Primal Characterizations of Error Bounds for Composite-convex
  Inequalities",,,,,"math.OC","http://creativecommons.org/publicdomain/zero/1.0/","  This paper is devoted to primal conditions of error bounds for a general
function. In terms of Bouligand tangent cones, lower Hadamard directional
derivatives and the Hausdorff-Pompeiu excess of subsets, we provide several
necessary and/or sufficient conditions of error bounds with mild assumptions.
Then we use these primal results to characterize error bounds for
composite-convex functions (i.e. the composition of a convex function with a
continuously differentiable mapping). It is proved that the primal
characterization of error bounds can be established via Bouligand tangent
cones, directional derivatives and the Hausdorff-Pompeiu excess if the mapping
is metrically regular at the given point. The accurate estimate on the error
bound modulus is also obtained.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:04:24 GMT""}]","2022-10-04"
"2210.00308","John Wettlaufer S","N. D. B. Keyes, L. T. Giorgini, J. S. Wettlaufer","Stochastic Paleoclimatology: Modeling the EPICA Ice Core Climate Records","14 pages, 6 figures",,,,"cond-mat.soft physics.ao-ph","http://creativecommons.org/licenses/by/4.0/","  We analyze and model the stochastic behavior of paleoclimate time series and
assess the implications for the coupling of climate variables during the
Pleistocene glacial cycles. We examine 800 kyr of carbon dioxide, methane,
nitrous oxide, and temperature proxy data from the EPICA Dome-C ice core, which
are characterized by 100~kyr glacial cycles overlain by fluctuations across a
wide range of time scales. We quantify this behavior through multifractal
time-weighted detrended fluctuation analysis, which distinguishes near
red-noise and white-noise behavior below and above the 100~kyr glacial cycle
respectively in all records. This allows us to model each time series as a
one-dimensional periodic non-autonomous stochastic dynamical system, and assess
the stability of physical processes and the fidelity of model-simulated time
series. We extend this approach to a four-variable model with linear coupling
terms, which we interpret in terms of the interrelationships between the time
series. Methane and nitrous oxide are found to have significant destabilizing
influences, while carbon dioxide and temperature have smaller stabilizing
influences. We draw conclusions about causal relationships in glacial
transitions and the climate processes that may have facilitated these
couplings, and highlight opportunities to further develop stochastic modeling
approaches.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:05:18 GMT""}]","2022-10-04"
"2210.00309","Gevorg Mnatsakanyan","Gevorg Mnatsakanyan","On quantitative estimates of the de Branges function associated to the
  scattering transform","31 pages, no figures",,,,"math.CA math.SP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recently, Alexei Poltoratski proved (arXive:2103.13349) pointwise convergence
of the non-linear Fourier transform giving a partial answer to the
long-standing question of Muscalu, Tao and Thiele (arXive:0205139). We quantify
his techniques and, in particular, prove an estimate for the de Branges
function associated to the NLFT through its zeros and the maximal function of
the spectral measure. We push these estimates towards the conjectured
weak-$L^2$ estimate of the Carleson operator of the NLFT. As a corollary to the
main theorem, we obtain a zero free strip of the de Brange function for
potentials with small $L^1$ norm.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:08:46 GMT""}]","2022-10-04"
"2210.00310","Harry Sevi","Harry Sevi, Matthieu Jonckheere, Argyris Kalogeratos","Clustering for directed graphs using parametrized random walk diffusion
  kernels",,,,,"cs.LG stat.ML","http://creativecommons.org/licenses/by/4.0/","  Clustering based on the random walk operator has been proven effective for
undirected graphs, but its generalization to directed graphs (digraphs) is much
more challenging. Although the random walk operator is well-defined for
digraphs, in most cases such graphs are not strongly connected, and hence the
associated random walks are not irreducible, which is a crucial property for
clustering that exists naturally in the undirected setting. To remedy this, the
usual workaround is to either naively symmetrize the adjacency matrix or to
replace the natural random walk operator by the teleporting random walk
operator, but this can lead to the loss of valuable information carried by edge
directionality. In this paper, we introduce a new clustering framework, the
Parametrized Random Walk Diffusion Kernel Clustering (P-RWDKC), which is
suitable for handling both directed and undirected graphs. Our framework is
based on the diffusion geometry and the generalized spectral clustering
framework. Accordingly, we propose an algorithm that automatically reveals the
cluster structure at a given scale, by considering the random walk dynamics
associated with a parametrized kernel operator, and by estimating its critical
diffusion time. Experiments on $K$-NN graphs constructed from real-world
datasets and real-world graphs show that our clustering approach performs well
in all tested cases, and outperforms existing approaches in most of them.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:13:40 GMT""}]","2022-10-04"
"2210.00311","Duv\'an Cardona","Duv\'an Cardona, Julio Delgado, Michael Ruzhansky","A note on the local Weyl formula on compact Lie groups","17 Pages. arXiv admin note: text overlap with arXiv:2209.12092",,,,"math.SP math-ph math.FA math.MP","http://creativecommons.org/licenses/by/4.0/","  In this note we investigate a local Weyl type formula for an arbitrary
pseudo-differential operator on a compact Lie group in terms of its
matrix-valued symbol. We link our formula to the principal symbol of the
operator, to the representation theory of the group, and to the problem of the
quantum unique ergodicity.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:23:59 GMT""}]","2022-10-04"
"2210.00312","Ningyu Zhang","Ningyu Zhang, Lei Li, Xiang Chen, Xiaozhuan Liang, Shumin Deng, Huajun
  Chen","Multimodal Analogical Reasoning over Knowledge Graphs","Accepted by ICLR 2023. The project website is
  https://zjunlp.github.io/project/MKG_Analogy/introduction.html",,,,"cs.CL cs.AI cs.CV cs.LG cs.MM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Analogical reasoning is fundamental to human cognition and holds an important
place in various fields. However, previous studies mainly focus on single-modal
analogical reasoning and ignore taking advantage of structure knowledge.
Notably, the research in cognitive psychology has demonstrated that information
from multimodal sources always brings more powerful cognitive transfer than
single modality sources. To this end, we introduce the new task of multimodal
analogical reasoning over knowledge graphs, which requires multimodal reasoning
ability with the help of background knowledge. Specifically, we construct a
Multimodal Analogical Reasoning dataSet (MARS) and a multimodal knowledge graph
MarKG. We evaluate with multimodal knowledge graph embedding and pre-trained
Transformer baselines, illustrating the potential challenges of the proposed
task. We further propose a novel model-agnostic Multimodal analogical reasoning
framework with Transformer (MarT) motivated by the structure mapping theory,
which can obtain better performance. Code and datasets are available in
https://github.com/zjunlp/MKG_Analogy.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:24:15 GMT""},{""version"":""v2"",""created"":""Tue, 29 Nov 2022 10:40:00 GMT""},{""version"":""v3"",""created"":""Wed, 25 Jan 2023 05:26:39 GMT""},{""version"":""v4"",""created"":""Wed, 1 Mar 2023 02:51:12 GMT""}]","2023-03-02"
"2210.00313","S Ashwin Hebbar","S Ashwin Hebbar, Viraj Nadkarni, Ashok Vardhan Makkuva, Suma Bhat,
  Sewoong Oh, Pramod Viswanath","CRISP: Curriculum based Sequential Neural Decoders for Polar Code Family","23 pages, 23 figures. ICML 2023",,,,"cs.IT cs.AI cs.LG math.IT","http://creativecommons.org/licenses/by/4.0/","  Polar codes are widely used state-of-the-art codes for reliable communication
that have recently been included in the 5th generation wireless standards (5G).
However, there remains room for the design of polar decoders that are both
efficient and reliable in the short blocklength regime. Motivated by recent
successes of data-driven channel decoders, we introduce a novel
$\textbf{C}$ur$\textbf{RI}$culum based $\textbf{S}$equential neural decoder for
$\textbf{P}$olar codes (CRISP). We design a principled curriculum, guided by
information-theoretic insights, to train CRISP and show that it outperforms the
successive-cancellation (SC) decoder and attains near-optimal reliability
performance on the Polar(32,16) and Polar(64,22) codes. The choice of the
proposed curriculum is critical in achieving the accuracy gains of CRISP, as we
show by comparing against other curricula. More notably, CRISP can be readily
extended to Polarization-Adjusted-Convolutional (PAC) codes, where existing SC
decoders are significantly less reliable. To the best of our knowledge, CRISP
constructs the first data-driven decoder for PAC codes and attains near-optimal
performance on the PAC(32,16) code.
","[{""version"":""v1"",""created"":""Sat, 1 Oct 2022 16:26:24 GMT""},{""version"":""v2"",""created"":""Mon, 30 Jan 2023 23:34:17 GMT""},{""version"":""v3"",""created"":""Mon, 29 May 2023 11:55:11 GMT""}]","2023-05-30"
